Date,Open,High,Low,Close,Adj Close,Volume
1998-07-10,91.03125,91.46875,90.34375,91.234375,55.085533,127800
1998-07-13,91.375,91.921875,90.796875,90.984375,54.934635,164400
1998-07-14,91.484375,92.671875,91.484375,92.4375,55.811985,276000
1998-07-15,93.0,93.15625,92.28125,92.5,55.849731,367900
1998-07-16,92.4375,93.40625,92.09375,93.265625,56.31197,356100
1998-07-17,93.4375,93.625,93.09375,93.328125,56.349728,222100
1998-07-20,93.546875,93.578125,92.578125,93.125,56.227077,234900
1998-07-21,93.578125,93.578125,91.75,91.75,55.396881,389800
1998-07-22,91.5,91.75,90.828125,91.40625,55.189335,229900
1998-07-23,91.171875,91.4375,89.203125,89.359375,53.953468,297000
1998-07-24,90.078125,90.078125,88.53125,89.4375,54.000679,424800
1998-07-27,88.96875,90.34375,88.53125,90.25,54.491169,382900
1998-07-28,90.09375,90.09375,88.015625,89.21875,53.868591,557300
1998-07-29,89.8125,90.0,88.828125,89.015625,53.745934,330400
1998-07-30,89.875,90.375,89.578125,90.234375,54.481762,533300
1998-07-31,90.125,90.375,88.15625,88.53125,53.45343,234400
1998-08-03,88.625,88.921875,87.78125,87.8125,53.019474,429300
1998-08-04,88.625,88.625,84.875,84.9375,51.283604,947200
1998-08-05,85.4375,85.921875,83.53125,85.65625,51.717617,1456000
1998-08-06,84.96875,86.234375,84.96875,85.65625,51.717617,571600
1998-08-07,86.28125,87.234375,85.5,86.15625,52.019485,698900
1998-08-10,86.0,86.40625,85.140625,85.78125,51.793091,233900
1998-08-11,84.25,84.8125,83.0625,84.375,50.943996,1034100
1998-08-12,85.21875,85.78125,84.71875,85.6875,51.736462,592000
1998-08-13,85.34375,86.21875,84.28125,84.28125,50.887405,651900
1998-08-14,85.625,85.6875,83.78125,84.3125,50.906254,731000
1998-08-17,84.09375,85.96875,83.6875,85.75,51.774223,948800
1998-08-18,86.21875,87.671875,86.03125,87.375,52.755329,566000
1998-08-19,87.90625,87.90625,86.78125,86.96875,52.510056,324700
1998-08-20,86.59375,87.125,86.15625,86.25,52.07613,536300
1998-08-21,85.125,85.59375,83.1875,85.59375,51.798187,1184400
1998-08-24,85.8125,86.34375,85.0,85.625,51.817123,292300
1998-08-25,86.46875,86.875,85.28125,85.90625,51.987309,309400
1998-08-26,84.84375,85.8125,84.53125,85.390625,51.675293,653200
1998-08-27,83.9375,84.21875,80.8125,81.046875,49.046577,1887300
1998-08-28,82.0,82.609375,80.125,80.78125,48.88578,1225000
1998-08-31,81.21875,81.40625,74.875,74.875,45.311569,1284000
1998-09-01,76.21875,79.09375,73.875,78.53125,47.524181,1760300
1998-09-02,78.65625,79.625,77.625,77.78125,47.070351,551100
1998-09-03,76.34375,77.625,75.75,77.03125,46.61644,806800
1998-09-04,77.6875,77.78125,74.9375,76.875,46.521931,578100
1998-09-08,79.1875,80.65625,78.34375,80.59375,48.772392,1187900
1998-09-09,80.09375,80.46875,78.40625,78.40625,47.448555,879200
1998-09-10,76.46875,77.21875,75.0,75.75,45.841114,1292900
1998-09-11,75.375,78.8125,75.015625,78.71875,47.637691,1086900
1998-09-14,79.421875,80.34375,79.21875,79.40625,48.05373,627700
1998-09-15,78.625,80.5,78.59375,80.28125,48.583248,418000
1998-09-16,80.9375,81.6875,79.59375,81.125,49.093826,495200
1998-09-17,78.65625,79.40625,78.5,78.78125,47.675488,681100
1998-09-18,78.5625,79.125,78.125,78.8125,47.760475,309400
1998-09-21,76.28125,79.5625,76.15625,79.25,48.0256,562200
1998-09-22,80.0625,80.0625,78.515625,78.859375,47.788898,431900
1998-09-23,79.90625,81.875,79.390625,81.875,49.616344,680200
1998-09-24,81.265625,81.859375,79.234375,79.765625,48.338123,568800
1998-09-25,78.96875,80.96875,78.65625,80.125,48.555862,422200
1998-09-28,80.9375,81.640625,80.375,81.28125,49.256565,678800
1998-09-29,81.484375,81.5625,79.59375,80.6875,48.896744,1089600
1998-09-30,79.6875,80.4375,78.125,78.1875,47.381748,673200
1998-10-01,77.0,78.15625,75.75,76.21875,46.188694,1107600
1998-10-02,76.375,78.3125,75.0625,78.15625,47.362808,971800
1998-10-05,77.34375,78.0,75.4375,77.21875,46.794685,728800
1998-10-06,78.3125,78.859375,76.625,77.1875,46.775711,806100
1998-10-07,77.53125,78.5625,75.859375,77.34375,46.870426,1280800
1998-10-08,75.125,77.75,74.46875,77.3125,46.851498,2218200
1998-10-09,78.0625,79.375,76.5625,79.1875,47.987717,1196900
1998-10-12,80.53125,80.96875,79.5,79.78125,48.347576,630700
1998-10-13,80.0,80.1875,78.6875,79.171875,47.97831,288500
1998-10-14,79.0,80.671875,78.84375,79.6875,48.290726,939700
1998-10-15,79.5,88.0,79.1875,83.875,50.828354,1219200
1998-10-16,83.9375,84.421875,83.25,84.1875,51.017788,694800
1998-10-19,84.0,85.25,83.8125,84.625,51.282913,423800
1998-10-20,85.484375,86.5,84.484375,84.890625,51.443829,959800
1998-10-21,85.46875,85.796875,84.625,85.0625,51.547989,599800
1998-10-22,85.03125,85.6875,84.203125,85.5625,51.851013,574800
1998-10-23,84.9375,85.1875,84.125,84.3125,51.093491,463400
1998-10-26,85.0,85.4375,84.125,84.375,51.131386,381100
1998-10-27,85.28125,85.421875,83.390625,83.71875,50.733688,915900
1998-10-28,83.859375,84.375,83.171875,83.453125,50.572735,355200
1998-10-29,83.90625,85.4375,83.46875,85.4375,51.775303,413600
1998-10-30,86.09375,86.609375,85.578125,86.03125,52.135044,678700
1998-11-02,86.78125,87.46875,86.234375,87.46875,53.006203,598900
1998-11-03,87.1875,87.625,86.703125,87.0,52.72213,731200
1998-11-04,88.1875,88.84375,87.078125,88.234375,53.470169,706600
1998-11-05,87.296875,89.5,87.140625,89.5,54.237137,462600
1998-11-06,89.203125,89.9375,89.0,89.875,54.464394,400000
1998-11-09,89.84375,89.9375,88.515625,89.015625,53.943569,325700
1998-11-10,88.75,89.421875,88.5,88.625,53.706856,345400
1998-11-11,89.4375,89.484375,87.96875,88.359375,53.545914,365000
1998-11-12,88.125,89.21875,88.125,88.625,53.706856,354400
1998-11-13,88.65625,89.75,88.46875,89.5,54.237137,408300
1998-11-16,90.15625,90.46875,89.390625,90.34375,54.748474,273700
1998-11-17,89.953125,92.0,89.03125,89.96875,54.521179,618700
1998-11-18,89.875,90.96875,89.75,90.671875,54.947224,249600
1998-11-19,90.9375,91.125,90.3125,90.75,54.994625,270800
1998-11-20,91.3125,91.734375,91.0,91.71875,55.673767,331900
1998-11-23,92.359375,94.09375,92.25,94.09375,57.115387,530600
1998-11-24,93.765625,93.890625,92.875,93.09375,56.508358,503700
1998-11-25,93.25,93.328125,92.609375,93.125,56.527336,155300
1998-11-27,93.703125,93.71875,93.25,93.25,56.60321,71000
1998-11-30,93.046875,93.0625,90.75,90.8125,55.123615,527600
1998-12-01,90.25,91.90625,89.875,91.265625,55.398708,379800
1998-12-02,90.53125,90.984375,89.515625,90.75,55.085663,317600
1998-12-03,90.328125,90.984375,88.5625,88.828125,53.919064,638700
1998-12-04,89.625,90.625,89.375,90.5,54.933857,1230600
1998-12-07,90.59375,90.984375,90.0,90.75,55.085663,522900
1998-12-08,90.546875,91.0,89.421875,90.3125,54.820103,405500
1998-12-09,90.171875,90.65625,89.65625,90.0625,54.668365,310100
1998-12-10,89.875,90.015625,88.15625,88.28125,53.587135,422700
1998-12-11,88.015625,88.609375,87.265625,87.96875,53.397472,548700
1998-12-14,87.421875,87.96875,86.515625,86.515625,52.515438,393500
1998-12-15,87.5,88.375,86.515625,88.21875,53.549198,637200
1998-12-16,88.59375,88.59375,87.5625,87.875,53.340561,537800
1998-12-17,88.140625,89.0,88.140625,88.71875,53.852711,1114300
1998-12-18,89.109375,89.375,88.515625,88.71875,53.94392,289100
1998-12-21,89.265625,91.1875,89.109375,89.8125,54.608917,483500
1998-12-22,90.265625,90.765625,89.421875,90.34375,54.93198,317700
1998-12-23,91.234375,92.3125,90.6875,92.0625,55.977039,657600
1998-12-24,92.109375,92.515625,91.8125,92.09375,55.996056,346900
1998-12-28,92.765625,92.78125,91.8125,91.9375,55.900993,274000
1998-12-29,92.296875,93.53125,91.765625,93.484375,56.841591,598800
1998-12-30,93.0625,93.46875,92.625,92.625,56.319042,202600
1998-12-31,92.609375,92.859375,91.5,91.53125,55.654034,870300
1999-01-04,92.078125,93.609375,91.046875,91.953125,55.910526,490200
1999-01-05,91.9375,93.4375,91.9375,93.21875,56.680065,473000
1999-01-06,94.171875,95.8125,93.828125,95.65625,58.162113,701400
1999-01-07,94.25,95.484375,94.09375,95.25,57.915123,450300
1999-01-08,96.25,96.625,95.296875,96.515625,58.684666,446300
1999-01-11,96.34375,96.453125,95.25,96.34375,58.580154,603000
1999-01-12,95.9375,96.0625,94.53125,94.53125,57.478069,539600
1999-01-13,91.796875,94.375,91.796875,93.34375,56.756065,1082800
1999-01-14,93.5,93.5,90.71875,90.875,55.254955,604100
1999-01-15,92.109375,93.5,91.53125,93.46875,56.926052,470100
1999-01-19,94.3125,94.3125,92.015625,93.0625,56.678627,1505900
1999-01-20,94.1875,94.75,92.75,93.625,57.021225,687500
1999-01-21,93.0,93.78125,92.03125,92.125,56.107647,944500
1999-01-22,90.921875,92.109375,90.75,91.3125,55.61282,550700
1999-01-25,91.390625,92.28125,90.359375,92.28125,56.202805,608400
1999-01-26,92.296875,93.71875,91.828125,93.71875,57.078274,459600
1999-01-27,93.8125,94.0,91.5,91.6875,55.841167,487100
1999-01-28,92.46875,93.15625,92.21875,92.46875,56.317032,268200
1999-01-29,93.203125,94.0,92.046875,93.28125,56.81184,306900
1999-02-01,93.984375,94.34375,93.15625,93.34375,56.849888,191400
1999-02-02,93.265625,93.296875,91.875,92.65625,56.431183,473600
1999-02-03,92.21875,94.0,92.21875,93.875,57.17347,238100
1999-02-04,93.515625,94.0,92.765625,93.5,56.945076,442800
1999-02-05,93.21875,93.484375,92.4375,93.0625,56.678627,438700
1999-02-08,93.5,93.765625,92.0625,92.8125,56.526371,335500
1999-02-09,92.640625,92.84375,91.0,91.375,55.650871,341700
1999-02-10,91.5,91.90625,90.96875,91.625,55.803097,751900
1999-02-11,92.109375,94.34375,91.5,94.0,57.249611,687700
1999-02-12,93.46875,93.984375,92.3125,92.90625,56.583443,410400
1999-02-16,93.59375,93.96875,92.5,92.703125,56.459743,728100
1999-02-17,92.46875,93.78125,91.796875,92.4375,56.297939,466000
1999-02-18,92.734375,93.3125,91.96875,93.03125,56.659599,589200
1999-02-19,93.0625,93.984375,92.59375,93.53125,57.056049,382200
1999-02-22,93.453125,95.71875,93.359375,95.6875,58.37149,418500
1999-02-23,95.34375,96.125,94.5625,95.5625,58.295227,632800
1999-02-24,95.703125,96.078125,93.75,93.875,57.265823,695600
1999-02-25,93.28125,93.84375,92.25,93.1875,56.846378,1438600
1999-02-26,93.71875,93.8125,92.4375,92.890625,56.665302,356200
1999-03-01,93.0,93.5625,92.25,93.0625,56.770115,336900
1999-03-02,93.609375,94.21875,92.640625,93.28125,56.903557,242000
1999-03-03,93.015625,93.34375,92.0,92.84375,56.636703,201200
1999-03-04,93.5,94.96875,93.34375,94.96875,57.932983,584900
1999-03-05,96.328125,97.84375,96.171875,97.625,59.553345,1525300
1999-03-08,97.671875,97.78125,96.796875,97.46875,59.458004,298300
1999-03-09,97.3125,98.34375,96.75,96.9375,59.133999,848200
1999-03-10,97.125,97.9375,96.8125,97.9375,59.744015,180300
1999-03-11,98.609375,99.71875,98.03125,99.3125,60.582783,758500
1999-03-12,99.84375,99.859375,98.640625,98.640625,60.172932,411300
1999-03-15,98.90625,99.75,98.75,99.734375,60.840122,204000
1999-03-16,99.921875,100.109375,99.265625,99.4375,60.659042,644400
1999-03-17,99.46875,99.75,98.6875,98.921875,60.344463,608100
1999-03-18,98.765625,100.46875,98.625,100.3125,61.192894,399800
1999-03-19,100.5,100.75,98.5625,98.5625,60.215286,501000
1999-03-22,98.6875,99.4375,98.5625,99.125,60.558937,118500
1999-03-23,98.421875,99.4375,96.28125,96.625,59.031643,824500
1999-03-24,96.828125,97.09375,96.171875,96.84375,59.165257,253600
1999-03-25,97.828125,98.734375,97.390625,98.625,60.25349,385500
1999-03-26,97.953125,98.5,97.5,98.28125,60.04348,258900
1999-03-29,99.203125,100.5,99.0,99.875,61.017181,441200
1999-03-30,98.921875,99.859375,98.671875,99.28125,60.654385,552000
1999-03-31,99.75,99.96875,97.65625,97.75,59.71896,452900
1999-04-01,98.5,98.625,97.546875,98.265625,60.033897,267500
1999-04-05,99.34375,100.34375,98.8125,100.125,61.169922,457400
1999-04-06,99.546875,100.3125,99.1875,99.625,60.864445,231600
1999-04-07,100.375,101.09375,99.375,101.0,61.704506,313900
1999-04-08,101.015625,102.140625,100.46875,102.0625,62.353569,362600
1999-04-09,101.59375,102.59375,101.0,101.875,62.238968,402300
1999-04-12,100.625,103.625,100.625,103.515625,63.241318,900800
1999-04-13,103.375,104.28125,103.0,104.125,63.613621,1310900
1999-04-14,104.78125,105.21875,103.578125,104.34375,63.74728,1553700
1999-04-15,104.3125,105.15625,103.5,104.84375,64.052734,1917400
1999-04-16,105.0,105.21875,103.78125,104.53125,63.87278,2050400
1999-04-19,104.9375,107.484375,103.5,104.375,63.777298,5045900
1999-04-20,104.25,104.96875,103.125,104.46875,63.834618,4491000
1999-04-21,104.515625,106.53125,104.15625,106.5,65.07579,2419100
1999-04-22,106.96875,107.59375,106.125,107.46875,65.667709,1891000
1999-04-23,107.0,107.625,106.3125,107.09375,65.438576,942000
1999-04-26,107.34375,107.34375,106.40625,107.25,65.534035,629400
1999-04-27,108.0,108.625,107.515625,108.375,66.221527,2460600
1999-04-28,108.25,109.4375,107.96875,108.265625,66.154663,2919100
1999-04-29,108.8125,109.3125,108.125,108.78125,66.469757,1922000
1999-04-30,109.28125,109.5625,106.5,107.625,65.763229,3761500
1999-05-03,107.9375,110.21875,107.53125,110.21875,67.348068,1834900
1999-05-04,109.8125,110.40625,108.71875,109.25,66.756134,2046600
1999-05-05,109.34375,109.734375,107.75,109.375,66.832527,2827000
1999-05-06,109.21875,109.84375,108.375,109.5,66.908882,2659100
1999-05-07,110.0625,110.4375,109.25,110.4375,67.48175,1749800
1999-05-10,110.28125,111.09375,109.625,110.0,67.214401,1598000
1999-05-11,110.625,111.0,109.6875,110.21875,67.348068,1519200
1999-05-12,110.0,110.6875,107.0,110.15625,67.309898,3325500
1999-05-13,110.96875,111.5,110.5,111.25,67.978149,1390300
1999-05-14,109.6875,110.109375,108.75,109.125,66.679741,2026200
1999-05-17,108.90625,108.9375,107.6875,108.75,66.450623,1204800
1999-05-18,109.1875,109.5,107.625,108.828125,66.498352,1152500
1999-05-19,109.0625,109.3125,108.25,109.0625,66.641594,679000
1999-05-20,109.4375,109.6875,108.78125,108.8125,66.488808,1410900
1999-05-21,108.8125,108.90625,107.75,108.25,66.284622,747200
1999-05-24,108.6875,108.6875,106.15625,106.375,65.136459,1241800
1999-05-25,106.3125,107.59375,105.0625,105.0625,64.332855,1253300
1999-05-26,105.96875,107.34375,105.0625,107.0,65.519211,1336500
1999-05-27,106.625,106.6875,104.21875,104.875,64.217987,1617700
1999-05-28,104.96875,105.9375,104.75,105.140625,64.380623,702700
1999-06-01,105.203125,106.125,104.0625,106.09375,64.96418,1968500
1999-06-02,106.0,106.34375,104.65625,105.921875,64.859047,1111500
1999-06-03,106.3125,106.8125,105.9375,106.75,65.366096,583900
1999-06-04,107.4375,108.3125,106.8125,108.21875,66.26548,632300
1999-06-07,108.375,109.25,108.125,108.96875,66.72467,651700
1999-06-08,108.90625,108.90625,107.375,107.75,65.978447,574000
1999-06-09,108.03125,108.03125,106.71875,107.125,65.595779,395400
1999-06-10,106.5625,106.71875,105.34375,106.21875,65.04081,750600
1999-06-11,106.625,107.0,104.34375,104.96875,64.275391,1043900
1999-06-14,105.5,106.125,105.0,105.6875,64.715485,589100
1999-06-15,106.125,106.875,105.765625,106.34375,65.117378,697300
1999-06-16,107.28125,108.0625,107.25,107.78125,65.997528,773500
1999-06-17,107.5,108.875,107.25,108.71875,66.571625,632500
1999-06-18,108.5625,108.84375,108.1875,108.46875,66.490067,264300
1999-06-21,108.75,108.96875,107.625,108.125,66.279419,309700
1999-06-22,107.625,108.21875,107.015625,107.15625,65.685539,398800
1999-06-23,106.96875,107.03125,106.28125,106.5,65.283249,493800
1999-06-24,106.375,106.40625,104.75,105.625,64.74688,603500
1999-06-25,106.125,106.40625,105.5,105.734375,64.813995,297600
1999-06-28,106.5625,107.0,106.25,106.6875,65.398262,522300
1999-06-29,106.59375,108.0,106.328125,107.625,65.972908,308300
1999-06-30,107.8125,110.25,107.25,109.375,67.045639,1151100
1999-07-01,109.84375,111.0,109.0625,110.71875,67.869324,1408100
1999-07-02,110.8125,111.75,110.625,111.65625,68.443993,393900
1999-07-06,111.6875,112.5,111.265625,111.40625,68.290741,548000
1999-07-07,111.25,111.84375,110.8125,111.5625,68.386559,563100
1999-07-08,111.09375,112.25,111.0,111.15625,68.137505,430000
1999-07-09,111.71875,112.09375,111.40625,112.0625,68.692978,323300
1999-07-12,112.59375,112.59375,111.59375,111.84375,68.558929,414200
1999-07-13,111.09375,112.234375,110.8125,111.90625,68.59726,341900
1999-07-14,112.3125,112.3125,111.25,111.65625,68.443993,354100
1999-07-15,112.3125,112.34375,111.46875,111.703125,68.472771,287100
1999-07-16,111.9375,112.1875,111.4375,112.03125,68.694153,226300
1999-07-19,112.375,112.625,111.6875,111.765625,68.531319,290700
1999-07-20,111.28125,111.8125,109.5,109.65625,67.237839,816500
1999-07-21,109.84375,110.59375,109.34375,109.9375,67.41037,534900
1999-07-22,109.78125,110.46875,108.6875,109.4375,67.103752,1008500
1999-07-23,110.0,110.09375,108.625,109.0625,66.873817,541700
1999-07-26,108.71875,109.234375,108.34375,108.4375,66.490562,377600
1999-07-27,109.15625,110.234375,108.90625,109.625,67.218719,1080200
1999-07-28,109.625,110.25,109.3125,109.4375,67.103752,459100
1999-07-29,108.4375,108.59375,106.9375,107.78125,66.088165,1201800
1999-07-30,107.9375,108.234375,106.3125,106.34375,65.206772,788700
1999-08-02,106.375,107.90625,106.03125,106.5625,65.340858,673700
1999-08-03,107.125,107.25,105.859375,106.71875,65.436737,1141400
1999-08-04,107.15625,108.109375,106.5,106.65625,65.398415,1571300
1999-08-05,107.0,108.34375,105.5,108.34375,66.433167,1613300
1999-08-06,107.5,108.25,106.5,107.09375,65.66671,800600
1999-08-09,107.1875,107.5625,106.75,107.125,65.685791,634100
1999-08-10,107.0,107.15625,105.28125,106.75,65.455864,2335100
1999-08-11,107.375,108.09375,106.53125,108.0,66.222343,716300
1999-08-12,108.25,109.125,107.875,107.90625,66.164825,595100
1999-08-13,109.21875,110.0,109.015625,110.0,67.448639,567200
1999-08-16,110.0,110.6875,109.640625,110.65625,67.851089,663300
1999-08-17,111.65625,111.71875,110.1875,111.25,68.215118,625600
1999-08-18,110.84375,111.5,109.8125,109.890625,67.381569,776200
1999-08-19,109.03125,110.1875,109.015625,109.75,67.29538,732600
1999-08-20,109.875,111.1875,109.75,111.15625,68.300209,688300
1999-08-23,111.71875,113.3125,111.515625,113.296875,69.615463,1016900
1999-08-24,112.78125,113.75,111.78125,112.9375,69.39463,1476300
1999-08-25,113.1875,113.625,112.015625,113.625,69.817093,864200
1999-08-26,113.15625,113.28125,111.96875,112.0625,68.857048,749500
1999-08-27,112.40625,112.40625,111.0,111.0,68.204132,656000
1999-08-30,111.15625,111.28125,108.9375,109.0625,67.013649,789600
1999-08-31,109.15625,109.96875,107.78125,108.25,66.514366,1038800
